project,file_path,sha,method_name,cyclomatic_complexity,nloc,token_count,parameter_count,defer_count,channel_count,goroutine_count,error_handling_count,loop_count
compose,pkg/compose/build.go,b776826d92797548371bf878178a6cbc9726ccfa,getLocalImagesDigests,11,44,305,2,0,0,0,3,3
compose,pkg/compose/build.go,b776826d92797548371bf878178a6cbc9726ccfa,toBuildOptions,14,83,596,3,0,0,0,5,1
compose,pkg/compose/build.go,b776826d92797548371bf878178a6cbc9726ccfa,addPlatforms,5,16,104,2,0,0,0,2,1
compose,pkg/compose/build.go,b776826d92797548371bf878178a6cbc9726ccfa,useDockerDefaultPlatform,5,14,111,2,0,0,0,1,0
compose,pkg/compose/build.go,b776826d92797548371bf878178a6cbc9726ccfa,useDockerDefaultOrServicePlatform,8,17,159,3,0,0,0,1,0
compose,pkg/compose/run.go,4dafeb57a50221bb787c08f753a837ff42c65c01,prepareRun,11,41,326,3,0,0,0,6,0
compose,pkg/compose/watch.go,88b0d17ff8ee6376daa36243f3ff34e5bd06dd16,Watch,12,54,321,4,1,2,0,8,3
compose,pkg/compose/printer.go,0f5b5ccbd0377ea011249780f1efd3f29e1f56c2,newLogPrinter,1,10,51,1,0,2,0,0,0
compose,pkg/compose/printer.go,0f5b5ccbd0377ea011249780f1efd3f29e1f56c2,Cancel,1,5,27,0,0,0,0,0,0
compose,pkg/compose/printer.go,0f5b5ccbd0377ea011249780f1efd3f29e1f56c2,Stop,1,3,21,0,0,0,0,0,0
compose,pkg/compose/printer.go,0f5b5ccbd0377ea011249780f1efd3f29e1f56c2,HandleEvent,1,3,21,1,0,0,0,0,0
compose,pkg/compose/printer.go,0f5b5ccbd0377ea011249780f1efd3f29e1f56c2,Run,22,63,321,3,0,0,0,1,1
compose,pkg/compose/up.go,2a1e989f3e19b73328e13a88139862909fc56083,,3,10,59,1,0,0,0,1,0
compose,pkg/compose/up.go,2a1e989f3e19b73328e13a88139862909fc56083,,1,6,30,0,0,0,1,0,0
compose,pkg/compose/up.go,2a1e989f3e19b73328e13a88139862909fc56083,,1,6,37,1,0,0,1,0,0
compose,pkg/compose/up.go,2a1e989f3e19b73328e13a88139862909fc56083,,1,4,22,0,0,0,1,0,0
compose,pkg/compose/up.go,2a1e989f3e19b73328e13a88139862909fc56083,,1,6,22,0,0,0,1,0,0
compose,pkg/compose/up.go,2a1e989f3e19b73328e13a88139862909fc56083,,1,5,33,0,0,0,0,0,0
compose,pkg/compose/up.go,2a1e989f3e19b73328e13a88139862909fc56083,Up,6,30,188,3,0,1,2,4,0
compose,pkg/e2e/assert.go,765c071c89cf2ec8ef35bf628c570d89e2154ce7,RequireServiceState,2,17,138,4,0,0,0,0,1
compose,pkg/compose/convergence.go,f2088bb91763595ba27e3586e755f27e35fe8a77,,4,16,94,2,0,0,0,2,0
compose,pkg/compose/convergence.go,f2088bb91763595ba27e3586e755f27e35fe8a77,,2,10,73,0,0,0,0,1,0
compose,pkg/compose/convergence.go,f2088bb91763595ba27e3586e755f27e35fe8a77,,1,5,36,0,0,0,0,0,0
compose,pkg/compose/convergence.go,f2088bb91763595ba27e3586e755f27e35fe8a77,,1,3,17,0,0,0,0,0,0
compose,pkg/compose/convergence.go,f2088bb91763595ba27e3586e755f27e35fe8a77,,1,5,42,0,0,0,0,0,0
compose,pkg/compose/convergence.go,f2088bb91763595ba27e3586e755f27e35fe8a77,,12,43,231,0,1,0,0,3,1
compose,pkg/compose/convergence.go,f2088bb91763595ba27e3586e755f27e35fe8a77,waitDependencies,5,19,142,3,1,0,0,5,2
compose,pkg/compose/convergence.go,f2088bb91763595ba27e3586e755f27e35fe8a77,,1,3,21,2,0,0,0,0,0
compose,pkg/compose/convergence.go,f2088bb91763595ba27e3586e755f27e35fe8a77,,1,3,27,1,0,0,0,0,0
compose,pkg/compose/convergence.go,c901edd65d94c50a404aeb79a3a46bdf9801a019,createMobyContainer,13,59,433,8,0,0,0,6,1
compose,internal/tracing/mux.go,3c8a56dbf3b7db165f723f651da0851f9dac3c61,ExportSpans,3,11,72,2,0,0,0,1,1
compose,pkg/compose/start.go,a1f7be7b5c61660daca10f4dc3e385a77d258e22,,1,3,23,1,0,0,0,0,0
compose,pkg/compose/start.go,a1f7be7b5c61660daca10f4dc3e385a77d258e22,,1,3,23,1,0,0,0,0,0
compose,pkg/compose/start.go,a1f7be7b5c61660daca10f4dc3e385a77d258e22,,1,3,31,0,0,0,0,0,0
compose,pkg/compose/start.go,a1f7be7b5c61660daca10f4dc3e385a77d258e22,,2,7,42,2,0,0,0,1,0
compose,pkg/compose/start.go,a1f7be7b5c61660daca10f4dc3e385a77d258e22,,11,49,250,1,0,0,0,2,0
compose,pkg/compose/start.go,a1f7be7b5c61660daca10f4dc3e385a77d258e22,watchContainers,3,15,116,6,0,0,0,3,1
compose,pkg/compose/build.go,29179840c33799ec9209f1e38caa99b4082b39dc,dockerFilePath,3,6,39,2,0,0,0,0,0
compose,pkg/e2e/framework.go,5ec20296e41cbc24476a2471326cafd0eefec67d,initializePlugins,3,14,120,2,0,0,0,3,1
compose,pkg/e2e/framework.go,5ec20296e41cbc24476a2471326cafd0eefec67d,findExecutable,4,13,92,2,0,0,0,2,1
